status,time,card_type,city,amount,id
fail,2025-09-30 07:32:00,visa,Tehran,1768588.0,3
failed,2025-09-06 14:00:00,VISA,Mashhad,-999999.0,51
success,2025-09-06 05:23:00,MastCard,Qom,-5000.0,56
FAIL,2025-09-13 06:30:00,Visa,Qom,1.0,73
fail,2025-09-19 16:16:00,Visa,Shiraz,333333.0,10
fail,2025-09-22 02:54:00,Vsa,Mashhad,452545.0,61
success,2025-09-08 02:30:00,Vsa,Tabriz,1883871.0,50
fail,2025-09-27 19:51:00,MastCard,THR,-5000.0,47
fail,2025-09-27 07:07:00,Discover,Shiraz,-5000.0,91
fail,2025-09-02 21:23:00,Amex,THR,-5000.0,1
fail,2025-09-21 11:11:00,Discover,Tabriz,0.0,95
fail,2025-09-30 21:23:00,MasterCard,Shiraz,1502601.0,57
Success,2025-09-01 08:59:00,Discover,Karaj,650000.0,38
fail,2025-09-28 19:51:00,nan,Isfahan,1578078.0,62
success,2025-09-15 21:21:00,Discover,karaj,914465.0,79
failed,2025-09-01 14:30:00,Amex,Tehran,443463.0,90
success,2025-09-05 17:17:00,Discover,Qom,123456.0,70
success,2025-09-28 21:23:00,Amex,Shiraz,1305967.0,82
success,2025-09-29 21:21:00,Amex,Mashhad,0.0,65
failed,2025-09-16 09:45:00,nan,Shiraz,120000.0,62
failed,2025-09-19 16:40:00,Visa,Tehran,200000.0,56
success,2025-09-04 02:20:00,Visa,Karaj,99999.0,67
failed,2025-09-03 04:15:00,MastCard,Isfahan,100000.0,17
success,2025-09-17 21:10:00,Discover,Mashhad,-5000.0,8
fail,2025-09-17 04:40:00,Visa,Tabriz,900000.0,60
failed,2025-09-12 09:45:00,MasterCard,Mashhad,177050.0,40
success,2025-09-28 12:12:00,Amex,Shiraz,-5000.0,81
failed,2025-09-30 05:56:00,Visa,karaj,976246.0,90
fail,2025-09-29 16:40:00,Discover,Mashhad,343679.0,62
fail,2025-09-14 04:40:00,Vsa,Tabriz,333333.0,41
Success,2025-09-21 00:00:00,MasterCard,Mashhad,1387769.0,12
fail,2025-09-06 20:33:00,Visa,Karaj,471227.0,94
Success,2025-09-03 17:17:00,Discover,Isfahan,-999999.0,90
Success,2025-09-28 04:15:00,Amex,Isfahan,0.0,54
failed,2025-09-09 13:13:00,Visa,Qom,333333.0,90
success,2025-09-05 20:33:00,Vsa,Tabriz,450000.0,94
success,2025-09-24 19:40:00,MastCard,Tabriz,-999999.0,11
failed,2025-09-29 21:23:00,MasterCard,Tehran,-999999.0,60
success,2025-09-17 08:08:00,nan,Isfahan,-999999.0,68
success,2025-09-14 10:48:00,Discover,Tehran,1387769.0,78
succeed,2025-09-21 12:44:00,Discover,Qom,900000.0,46
success,2025-09-03 07:08:00,Amex,Tehran,-5000.0,38
FAIL,2025-09-28 04:15:00,Amex,Isfahan,5000.0,61
fail,2025-09-01 14:55:00,Discover,Tabriz,1782689.0,17
fail,2025-09-20 10:48:00,Discover,Shiraz,583952.0,66
success,2025-09-29 12:12:00,MasterCard,THR,1883871.0,72
fail,2025-09-21 09:45:00,Discover,Shiraz,914282.0,36
success,2025-09-23 12:44:00,MastCard,Qom,1.0,74
fail,2025-09-01 09:00:00,Amex,Shiraz,1472823.0,7
FAIL,2025-09-03 12:34:00,MasterCard,Tehran,0.0,16
fail,2025-09-18 12:12:00,MasterCard,Tehran,123456.0,14
success,2025-09-25 11:11:00,Discover,Tehran,1463119.0,80
fail,2025-09-10 19:51:00,Discover,Tehran,177050.0,25
success,2025-09-22 12:34:00,Visa,Tabriz,0.0,4
fail,2025-09-26 19:29:00,Discover,Mashhad,1578078.0,29
fail,2025-09-03 17:07:00,Discover,Tehran,471227.0,56
success,2025-09-08 14:00:00,Amex,tehr@n,545116.0,6
fail,2025-09-14 14:02:00,Vsa,THR,850000.0,1
fail,2025-09-24 19:40:00,MasterCard,Tehran ,1782689.0,39
failed,2025-09-18 19:51:00,Master Card,Tehran,123456.0,1
fail,2025-09-15 05:56:00,Vsa,THR,100.5,63
success,2025-09-22 02:54:00,visa,Ahvaz,419089.0,57
fail,2025-09-23 20:20:00,Master-Card,TEHRAN,100000.0,67
fail,2025-09-02 04:40:00,Amex,Mashhad,5000.0,65
success,2025-09-27 13:13:00,Amex,Ahvaz,100.5,65
fail,2025-09-10 11:11:00,Visa,Tehran,9999999999.0,21
failed,2025-09-02 19:40:00,MastCard,Tehran,1463119.0,30
Success,2025-09-26 08:08:00,Amex,Tehran,419089.0,97
fail,2025-09-17 02:37:00,MasterCard,TEHRAN,177050.0,33
succeed,2025-09-08 14:11:00,MastCard,Tehran,-5000.0,48
fail,2025-09-01 17:07:00,MasterCard,Tehran,0.0,22
fail,2025-09-09 07:07:00,MasterCard,tehr@n,0.0,95
fail,2025-09-11 02:20:00,MasterCard,Tehran,1782689.0,54
success,2025-09-22 19:19:00,MastCard,THR,471227.0,4
success,2025-09-16 05:23:00,Master-Card,Ahvaz,0.0,88
fail,2025-09-07 23:59:00,Vsa,Tehran,0.0,55
failed,2025-09-29 05:56:00,Vsa,Tehran,333333.0,44
success,2025-09-10 21:23:00,Visa,Mashhad,471227.0,90
fail,2025-09-23 06:06:00,nan,nan,1782689.0,12
success,2025-09-26 02:24:00,Discover,THR,452545.0,81
Success,2025-09-03 21:23:00,Master-Card,Tabriz,-999999.0,79
fail,2025-09-18 02:37:00,Visa,Isfahan,1158713.0,74
fail,2025-09-25 18:45:00,MasterCard,Isfahan,-999999.0,100
success,2025-09-24 20:33:00,MastCard,Karaj,1463119.0,52
success,2025-09-13 13:13:00,Amex,Isfahan,99999.0,94
success,2025-09-28 02:30:00,MasterCard,Tehran,900000.0,76
fail,2025-09-26 12:34:00,MastCard,Karaj,-5000.0,65
success,2025-09-07 20:33:00,Amex,Mashhad,120000.0,65
success,2025-09-25 12:34:00,Discover,Tehran,774681.0,10
success,2025-09-04 10:48:00,Amex,Ahvaz,9999999999.0,18
fail,2025-09-13 06:06:00,Visa,Qom,99999.0,47
success,2025-09-20 04:40:00,MastCard,Mashhad,-5000.0,66
fail,2025-09-01 19:51:00,Visa,Shiraz,471227.0,49
success,2025-09-08 00:00:00,Amex,Mashhad,200000.0,72
Success,2025-09-14 03:27:00,MasterCard,Shiraz,-999999.0,22
success,2025-09-16 13:13:00,Discover,THR,650000.0,87
fail,2025-09-14 12:34:00,MasterCard,Shiraz,774681.0,26
success,2025-09-12 23:17:00,Amex,Shiraz,200000.0,91
failed,2025-09-19 22:27:00,VISA,Shiraz,914282.0,9
success,2025-09-23 16:40:00,Vsa,Mashhad,9999999999.0,21
success,2025-09-15 07:08:00,MastCard,Tehran,900000.0,96
fail,2025-09-28 14:55:00,MasterCard,Isfahan,250000.0,63
success,2025-09-02 18:00:00,Discover,Karaj,-5000.0,6
success,2025-09-02 10:05:00,Visa,Isfahan,120000.0,14
succeed,2025-09-23 19:19:00,Discover,Isfahan,900000.0,33
success,2025-09-22 18:12:00,Vsa,Ahvaz,555555.0,71
success,2025-09-19 19:51:00,Discover,Tehran,471227.0,24
success,2025-09-25 09:09:00,MasterCard,Karaj,63489.0,73
fail,2025-09-26 06:06:00,Discover,Mashhad,1000.0,75
failed,2025-09-30 23:59:00,Discover,Isfahan,412308.0,88
success,2025-09-29 06:06:00,Visa,Isfahan,0.0,51
succeed,2025-09-22 13:13:00,Amex,Tehran,-999999.0,2
success,2025-09-26 01:01:00,MasterCard,Isfahan,0.0,15
fail,2025-09-26 11:11:00,Amex,Isfahan,177050.0,35
success,2025-09-22 21:23:00,Amex,Isfahan,1387769.0,36
fail,2025-09-17 20:33:00,Vsa,Shiraz,1387769.0,93
fail,2025-09-20 00:00:00,MastCard,Mashhad,976246.0,39
fail,2025-09-10 09:00:00,Vsa,Ahvaz,-5000.0,4
success,2025-09-06 14:02:00,MasterCard,Shiraz,914282.0,64
success,2025-09-15 01:01:00,Discover,Tehran,1502601.0,74
fail,2025-09-22 17:17:00,nan,Tabriz,-5000.0,6
success,2025-09-11 19:29:00,Visa,Tehran,1305967.0,57
success,2025-09-28 13:10:00,Visa,tehr@n,914465.0,30
Success,2025-09-05 18:45:00,MasterCard,THR,419089.0,100
success,2025-09-01 23:17:00,Amex,Tehran,1578078.0,74
success,2025-09-08 02:30:00,Visa,Qom,-999999.0,97
fail,2025-09-21 22:27:00,MastCard,Tehran ,976246.0,67
success,2025-09-28 12:44:00,Amex,Karaj,1.0,91
success,2025-09-12 09:00:00,MasterCard,Mashhad,177050.0,15
failed,2025-09-12 04:15:00,MasterCard,Tabriz,1387769.0,17
fail,2025-09-05 12:44:00,MasterCard,Tabriz,0.0,92
success,2025-09-07 03:27:00,Visa,Karaj,200000.0,18
success,2025-09-04 21:21:00,Visa,Ahvaz,-1.0,19
fail,2025-09-06 08:08:00,Discover,Mashhad,0.0,76
success,2025-09-13 05:23:00,MastCard,Tehran,100.5,89
Success,2025-09-20 21:23:00,Amex,tehr@n,123456.0,69
success,2025-09-30 05:23:00,MasterCard,karaj,-5000.0,24
succeed,2025-09-15 19:51:00,Amex,Tehran,100.5,92
fail,2025-09-03 11:11:00,Amex,Tehran,976246.0,48
success,2025-09-23 08:08:00,Discover,Qom,200000.0,30
success,2025-09-08 08:08:00,Visa,Tabriz,0.0,15
success,2025-09-20 04:04:00,Master-Card,Tabriz,-5000.0,47
FAIL,2025-09-16 14:30:00,Amex,Tehran,1883871.0,44
fail,2025-09-13 02:37:00,MastCard,tehr@n,343679.0,99
failed,2025-09-18 07:08:00,MasterCard,karaj,1387769.0,27
success,2025-09-28 05:56:00,MastCard,Tehran,0.0,84
fail,2025-09-10 19:51:00,Amex,THR,-5000.0,64
failed,2025-09-30 10:05:00,Visa,Karaj,-5000.0,41
success,2025-09-19 07:07:00,Master-Card,Tabriz,471227.0,97
failed,2025-09-17 04:40:00,Discover,THR,1578078.0,68
fail,2025-09-24 20:20:00,Visa,Qom,443463.0,5
failed,2025-09-19 14:00:00,Visa,THR,1472823.0,53
success,2025-09-28 18:12:00,MastCard,Mashhad,914465.0,8
fail,2025-09-26 07:08:00,MastCard,Mashhad,555555.0,22
success,2025-09-23 01:01:00,MastCard,Tabriz,850000.0,7
fail,2025-09-26 14:55:00,nan,Isfahan,300000.0,22
success,2025-09-05 14:11:00,Discover,Qom,471227.0,46
fail,2025-09-26 08:59:00,Amex,tehr@n,471227.0,30
fail,2025-09-21 18:00:00,Amex,Qom,100.5,16
fail,2025-09-30 12:12:00,VISA,Tehran,343679.0,79
success,2025-09-23 17:07:00,Discover,Tehran,1502601.0,5
success,2025-09-09 10:05:00,Master Card,THR,1000.0,67
success,2025-09-12 23:59:00,Visa,Isfahan,1158713.0,23
fail,2025-09-21 14:02:00,MastCard,Tabriz,1782689.0,61
success,2025-09-01 17:17:00,Amex,Ahvaz,1.0,74
success,2025-09-26 01:51:00,Vsa,tehr@n,177050.0,5
fail,2025-09-26 06:30:00,Visa,Ahvaz,419089.0,23
failed,2025-09-01 07:08:00,Visa,Tehran,0.0,79
success,2025-09-15 00:00:00,Visa,Isfahan,63489.0,82
success,2025-09-02 02:37:00,Amex,Ahvaz,471227.0,25
fail,2025-09-30 17:17:00,Amex,TEHRAN,585954.0,8
fail,2025-09-22 10:05:00,Master-Card,nan,9999999999.0,96
failed,2025-09-16 23:17:00,MasterCard,Mashhad,-999999.0,21
failed,2025-09-25 11:11:00,Visa,karaj,1463119.0,2
fail,2025-09-08 21:10:00,Visa,Tehran,585954.0,22
fail,2025-09-13 18:12:00,Visa,Tabriz,100.5,72
success,2025-09-21 07:08:00,Vsa,Isfahan,177050.0,88
success,2025-09-01 17:07:00,Vsa,Tehran ,-5000.0,97
failed,2025-09-16 22:27:00,visa,Tehran,583952.0,72
fail,2025-09-29 12:12:00,MasterCard,Tabriz,50200.0,68
success,2025-09-07 09:45:00,Visa,tehr@n,-1.0,64
fail,2025-09-05 12:12:00,Discover,Tabriz,205000.0,95
fail,2025-09-22 02:20:00,Amex,Tabriz,200000.0,19
fail,2025-09-29 05:56:00,VISA,Karaj,1463119.0,88
failed,2025-09-23 19:51:00,Visa,Karaj,1305967.0,82
success,2025-09-03 23:17:00,Visa,Mashhad,976246.0,53
failed,2025-09-12 03:27:00,MastCard,tehr@n,123456.0,94
fail,2025-09-26 06:06:00,MastCard,Tabriz,900000.0,88
fail,2025-09-16 02:24:00,Discover,TEHRAN,0.0,98
fail,2025-09-19 16:40:00,Vsa,Ahvaz,1387769.0,52
fail,2025-09-05 23:59:00,Visa,Isfahan,1578078.0,47
failed,2025-09-22 23:59:00,nan,Ahvaz,0.0,82
fail,2025-09-25 16:16:00,Visa,Tehran,412308.0,54
fail,2025-09-29 03:27:00,Visa,Tehran,419089.0,44
fail,2025-09-14 12:34:00,Discover,tehr@n,-5000.0,98
fail,2025-09-28 06:30:00,Visa,Tehran,1463119.0,7
success,2025-09-05 16:16:00,MasterCard,Tehran,-5000.0,93
success,2025-09-15 02:30:00,MastCard,Isfahan,1463119.0,1
success,2025-09-17 22:27:00,MasterCard,Tehran,650000.0,63
success,2025-09-30 08:08:00,Amex,THR,-5000.0,99
fail,2025-09-14 04:15:00,Discover,TEHRAN,555555.0,39
fail,2025-09-30 23:59:00,Visa,Mashhad,300000.0,19
success,2025-09-20 02:30:00,VISA,Isfahan,123456.0,31
success,2025-09-05 17:07:00,Vsa,Qom,850000.0,77
fail,2025-09-12 09:00:00,Visa,Tabriz,1427657.0,24
fail,2025-09-16 05:56:00,MasterCard,Tabriz,412308.0,69
fail,2025-09-26 01:01:00,Amex,Tehran,120000.0,88
fail,2025-09-26 09:45:00,Visa,Mashhad,0.0,83
fail,2025-09-16 19:29:00,Amex,Shiraz,12345.0,65
fail,2025-09-21 14:11:00,MasterCard,tehr@n,1578078.0,33
success,2025-09-07 03:27:00,Visa,Karaj,343679.0,59
fail,2025-09-04 19:19:00,Visa,Karaj,0.0,33
fail,2025-09-01 14:30:00,MastCard,Tabriz,200000.0,32
failed,2025-09-30 19:19:00,Discover,THR,-5000.0,59
success,2025-09-30 08:08:00,Discover,tehr@n,-999999.0,93
Success,2025-09-05 12:12:00,MastCard,tehr@n,-5000.0,41
fail,2025-09-23 03:27:00,MastCard,Tehran,123456.0,12
success,2025-09-26 07:08:00,Discover,Qom,583952.0,73
fail,2025-09-10 10:48:00,Master-Card,Shiraz,5000.0,11
success,2025-09-22 19:19:00,MastCard,Tabriz,9999999999.0,98
fail,2025-09-05 12:12:00,Discover,nan,914465.0,19
fail,2025-09-04 03:27:00,MasterCard,Tabriz,850000.0,54
Success,2025-09-02 17:07:00,MastCard,Tabriz,1782689.0,57
success,2025-09-20 07:07:00,Visa,Mashhad,63489.0,42
Success,2025-09-10 02:24:00,MasterCard,Tabriz,419089.0,99
fail,2025-09-26 08:59:00,Amex,TEHRAN,100.5,71
fail,2025-09-19 18:00:00,MasterCard,Isfahan,100.5,31
fail,2025-09-26 05:56:00,Amex,Isfahan,900000.0,52
success,2025-09-01 05:56:00,Amex,Shiraz,900000.0,2
success,2025-09-24 07:08:00,Visa,Tehran,0.0,83
Success,2025-09-05 16:16:00,MasterCard,Ahvaz,177050.0,38
fail,2025-09-13 18:12:00,MasterCard,Ahvaz,63489.0,32
success,2025-09-04 12:12:00,Vsa,Mashhad,850000.0,10
fail,2025-09-16 14:11:00,Amex,tehr@n,0.0,8
fail,2025-09-24 15:45:00,MasterCard,Qom,555555.0,91
success,2025-09-16 09:45:00,VISA,Karaj,-5000.0,95
success,2025-09-23 21:10:00,Visa,TEHRAN,9999999999.0,75
fail,2025-09-02 12:44:00,Visa,Shiraz,1768588.0,20
fail,2025-09-17 05:23:00,Discover,Isfahan,0.0,20
success,2025-09-28 02:24:00,Visa,Tehran,1158713.0,9
success,2025-09-27 02:24:00,Amex,Karaj,100.5,72
fail,2025-09-20 18:00:00,Visa,Tehran ,1768588.0,15
fail,2025-09-24 14:55:00,Visa,Mashhad,452545.0,99
fail,2025-09-12 10:48:00,Discover,Isfahan,976246.0,89
FAIL,2025-09-18 10:48:00,MastCard,Mashhad,585954.0,98
Success,2025-09-03 02:37:00,Master-Card,Karaj,200000.0,63
success,2025-09-28 23:59:00,Vsa,Tehran,471227.0,92
succeed,2025-09-01 08:08:00,Visa,THR,976246.0,21
success,2025-09-01 13:13:00,Amex,THR,1578078.0,5
fail,2025-09-29 03:27:00,Visa,Qom,976246.0,35
fail,2025-09-19 20:33:00,Discover,Tehran,583952.0,85
Success,2025-09-11 11:11:00,Vsa,Shiraz,1782689.0,68
success,2025-09-05 17:07:00,MasterCard,Tehran,177050.0,48
failed,2025-09-12 11:11:00,Visa,Mashhad,1427657.0,80
failed,2025-09-03 13:13:00,MasterCard,Tehran,583952.0,96
success,2025-09-01 03:00:00,Visa,Qom,177050.0,91
fail,2025-09-01 11:11:00,Discover,Tabriz,0.0,62
fail,2025-09-08 02:37:00,MasterCard,karaj,0.0,35
fail,2025-09-10 23:17:00,Discover,Ahvaz,850000.0,70
fail,2025-09-11 17:07:00,nan,nan,774681.0,98
success,2025-09-12 04:15:00,Amex,Tabriz,1883871.0,21
fail,2025-09-29 20:20:00,Vsa,Tehran,9999999999.0,80
fail,2025-09-13 16:16:00,MastCard,Isfahan,-999999.0,39
success,2025-09-12 17:17:00,Amex,Tehran,0.0,34
fail,2025-09-14 06:06:00,MasterCard,Tehran,0.0,15
success,2025-09-02 02:37:00,Visa,Qom,1782689.0,6
success,2025-09-29 19:51:00,Amex,Qom,9999999999.0,66
success,2025-09-19 06:30:00,Discover,Tehran,555555.0,89
Success,2025-09-18 01:01:00,Visa,Isfahan,0.0,56
fail,2025-09-03 18:00:00,MasterCard,Mashhad,1782689.0,49
fail,2025-09-23 07:08:00,MastCard,Tabriz,12345.0,93
failed,2025-09-17 14:11:00,VISA,THR,123456.0,1
success,2025-09-26 13:13:00,Discover,Tehran,914465.0,65
success,2025-09-08 06:30:00,MasterCard,Tabriz,100.5,28
fail,2025-09-29 21:23:00,Master-Card,Tehran,1502601.0,20
failed,2025-09-26 23:17:00,Discover,Tehran,177050.0,48
Success,2025-09-10 05:23:00,Visa,THR,-999999.0,72
success,2025-09-26 10:48:00,Discover,Tabriz,976246.0,65
fail,2025-09-30 01:01:00,Master-Card,Karaj,555555.0,91
failed,2025-09-02 18:00:00,Visa,Isfahan,900000.0,51
failed,2025-09-19 19:29:00,Discover,Shiraz,-999999.0,43
success,2025-09-09 08:08:00,MasterCard,TEHRAN,900000.0,49
fail,2025-09-07 07:32:00,Vsa,karaj,976246.0,25
failed,2025-09-04 06:30:00,nan,Tehran,0.0,74
fail,2025-09-26 19:29:00,MasterCard,karaj,177050.0,76
fail,2025-09-21 00:00:00,nan,Mashhad,-5000.0,41
success,2025-09-18 18:00:00,Visa,Isfahan,850000.0,71
fail,2025-09-13 02:54:00,Visa,Shiraz,0.0,64
success,2025-09-11 22:27:00,Master Card,tehr@n,650000.0,61
success,2025-09-29 09:45:00,MasterCard,Tehran,0.0,12
fail,2025-09-24 14:02:00,Visa,Ahvaz,1387769.0,81
success,2025-09-04 19:19:00,MasterCard,Tabriz,12345.0,69
Success,2025-09-25 13:10:00,Vsa,Isfahan,452545.0,14
fail,2025-09-21 14:30:00,Vsa,THR,1578078.0,34
success,2025-09-29 08:08:00,Master-Card,Qom,5000.0,48
fail,2025-09-25 12:34:00,Amex,Tehran,976246.0,61
success,2025-09-04 09:00:00,Master-Card,Mashhad,583952.0,81
fail,2025-09-10 05:56:00,MasterCard,Ahvaz,585954.0,35
fail,2025-09-05 09:09:00,Amex,Mashhad,177050.0,65
fail,2025-09-09 14:55:00,MastCard,Tehran,914282.0,59
succeed,2025-09-24 05:56:00,MasterCard,Mashhad,205000.0,36
success,2025-09-03 04:40:00,Visa,TEHRAN,1000.0,79
success,2025-09-17 14:55:00,Discover,Shiraz,0.0,19
fail,2025-09-03 02:30:00,Amex,Karaj,1502601.0,42
success,2025-09-16 08:59:00,Visa,Ahvaz,-5000.0,69
fail,2025-09-04 10:48:00,Visa,Tehran,0.0,19
fail,2025-09-18 14:02:00,Discover,Qom,205000.0,39
success,2025-09-17 16:16:00,Visa,Isfahan,583952.0,69
fail,2025-09-07 05:23:00,MastCard,Tehran,1.0,52
fail,2025-09-24 13:13:00,Discover,Tabriz,63489.0,12
success,2025-09-23 11:11:00,Visa,Ahvaz,177050.0,83
failed,2025-09-30 04:04:00,MastCard,Tehran,1502601.0,47
fail,2025-09-05 18:12:00,Vsa,Tabriz,-5000.0,76
fail,2025-09-12 10:48:00,Visa,Tabriz,-5000.0,36
fail,2025-09-17 06:30:00,Discover,Tehran,774681.0,63
FAIL,2025-09-23 14:30:00,Master Card,Mashhad,0.0,76
failed,2025-09-13 00:00:00,Discover,Ahvaz,443463.0,82
success,2025-09-23 18:00:00,nan,Tehran,12345.0,51
Success,2025-09-25 00:00:00,Discover,Tehran,-1.0,43
success,2025-09-03 02:37:00,Visa,Karaj,1305967.0,34
succeed,2025-09-09 10:05:00,Visa,Qom,471227.0,98
fail,2025-09-30 12:12:00,Visa,Karaj,583952.0,49
fail,2025-09-17 03:00:00,Master-Card,Tabriz,63489.0,18
success,2025-09-17 11:11:00,visa,Ahvaz,1768588.0,61
fail,2025-09-30 02:37:00,Master Card,Mashhad,850000.0,57
success,2025-09-20 02:37:00,Master-Card,Shiraz,12345.0,94
fail,2025-09-16 02:24:00,Vsa,Tehran,-999999.0,5
success,2025-09-25 16:40:00,Amex,Tabriz,5000.0,90
fail,2025-09-22 16:40:00,Vsa,Ahvaz,1578078.0,24
fail,2025-09-13 21:21:00,Visa,Tabriz,63489.0,94
Success,2025-09-27 21:10:00,Discover,Tehran,585954.0,64
failed,2025-09-19 19:40:00,Amex,Qom,555555.0,59
FAIL,2025-09-17 22:27:00,Master-Card,Qom,177050.0,38
success,2025-09-04 18:45:00,Amex,Shiraz,1578078.0,33
success,2025-09-12 13:13:00,Vsa,Shiraz,900000.0,10
success,2025-09-29 21:23:00,MasterCard,Mashhad,12345.0,37
fail,2025-09-09 21:21:00,MastCard,Mashhad,200000.0,98
fail,2025-09-19 18:12:00,visa,TEHRAN,50200.0,88
fail,2025-09-12 14:11:00,Visa,Mashhad,471227.0,11
failed,2025-09-09 02:24:00,nan,Shiraz,976246.0,24
fail,2025-09-07 18:12:00,MasterCard,Tabriz,250000.0,89
Success,2025-09-28 03:27:00,Amex,THR,205000.0,71
success,2025-09-14 16:40:00,Master-Card,Tehran,471227.0,21
success,2025-09-20 09:00:00,MasterCard,Qom,250000.0,20
fail,2025-09-19 14:11:00,MasterCard,Isfahan,1305967.0,10
fail,2025-09-26 05:23:00,MasterCard,Qom,914282.0,90
Success,2025-09-15 06:30:00,Visa,Isfahan,443463.0,47
fail,2025-09-16 03:27:00,MasterCard,Karaj,1502601.0,47
fail,2025-09-21 06:06:00,Discover,Tehran,1.0,15
fail,2025-09-05 09:09:00,nan,Isfahan,0.0,44
fail,2025-09-03 17:07:00,Visa,karaj,0.0,62
fail,2025-09-12 02:37:00,MasterCard,Tabriz,-5000.0,6
success,2025-09-25 06:30:00,Master Card,Tehran,250000.0,66
success,2025-09-20 02:30:00,Master-Card,Mashhad,471227.0,76
success,2025-09-27 20:33:00,MastCard,Tehran ,583952.0,4
fail,2025-09-21 00:00:00,Amex,Tehran,900000.0,23
failed,2025-09-04 04:15:00,Discover,Tehran,1782689.0,13
success,2025-09-21 01:01:00,Discover,Qom,-999999.0,81
fail,2025-09-23 23:17:00,Visa,Tabriz,1000.0,31
fail,2025-09-16 19:29:00,Vsa,Isfahan,120000.0,16
fail,2025-09-25 14:30:00,Discover,karaj,343679.0,41
failed,2025-09-07 19:19:00,MastCard,Tehran,-5000.0,91
success,2025-09-13 02:20:00,Discover,Karaj,1427657.0,93
failed,2025-09-21 01:51:00,MasterCard,Mashhad,-999999.0,1
fail,2025-09-10 22:27:00,Amex,TEHRAN,650000.0,12
success,2025-09-26 10:05:00,Vsa,Tehran ,-5000.0,56
fail,2025-09-07 18:12:00,Visa,Mashhad,12345.0,50
fail,2025-09-14 08:08:00,MasterCard,Qom,412308.0,20
success,2025-09-26 08:59:00,Visa,Karaj,-5000.0,66
fail,2025-09-05 17:07:00,Visa,Tabriz,100.5,36
success,2025-09-03 09:45:00,Amex,Tabriz,914282.0,79
success,2025-09-23 08:59:00,Visa,Tehran ,205000.0,38
failed,2025-09-29 09:09:00,Visa,Isfahan,1387769.0,22
fail,2025-09-11 07:32:00,Master-Card,Tehran,0.0,61
failed,2025-09-11 04:40:00,MasterCard,karaj,9999999999.0,50
succeed,2025-09-18 13:13:00,Visa,Qom,-999999.0,97
Success,2025-09-15 07:32:00,Visa,Tehran,774681.0,59
success,2025-09-12 23:59:00,Visa,Tehran,1050805.0,20
failed,2025-09-09 07:08:00,MasterCard,Tabriz,452545.0,36
success,2025-09-10 19:51:00,MastCard,TEHRAN,914465.0,98
fail,2025-09-26 05:56:00,Amex,tehr@n,0.0,15
success,2025-09-12 19:40:00,Visa,Tabriz,333333.0,62
success,2025-09-17 13:10:00,Amex,karaj,0.0,3
succeed,2025-09-29 21:21:00,MasterCard,Isfahan,471227.0,94
success,2025-09-06 19:19:00,MasterCard,Shiraz,99999.0,92
fail,2025-09-07 14:00:00,Vsa,Isfahan,200000.0,5
success,2025-09-14 17:17:00,Discover,Mashhad,585954.0,56
FAIL,2025-09-13 07:08:00,Visa,Tabriz,1.0,31
fail,2025-09-08 16:40:00,Master-Card,Tehran,99999.0,87
fail,2025-09-10 11:11:00,Visa,Tehran,177050.0,35
success,2025-09-09 08:08:00,Discover,Tabriz,0.0,71
fail,2025-09-18 19:40:00,MastCard,Tehran ,300000.0,70
fail,2025-09-27 16:16:00,MastCard,Tehran ,-999999.0,26
fail,2025-09-26 14:00:00,Vsa,karaj,0.0,1
failed,2025-09-02 23:17:00,Visa,Tabriz,343679.0,83
fail,2025-09-05 13:13:00,Discover,Isfahan,583952.0,7
success,2025-09-29 14:30:00,Visa,Isfahan,850000.0,36
success,2025-09-05 03:00:00,MasterCard,Isfahan,177050.0,76
Success,2025-09-06 11:11:00,Discover,Tehran,0.0,84
succeed,2025-09-19 14:30:00,MastCard,Mashhad,0.0,88
success,2025-09-08 03:27:00,Visa,Tehran,-5000.0,25
Success,2025-09-16 01:51:00,Visa,Ahvaz,545116.0,95
fail,2025-09-13 19:29:00,MasterCard,Karaj,1158713.0,59
success,2025-09-01 11:11:00,Master Card,Isfahan,1.0,61
success,2025-09-22 12:12:00,Master-Card,Shiraz,585954.0,29
fail,2025-09-20 14:00:00,visa,Tabriz,1768588.0,96
success,2025-09-17 02:20:00,MasterCard,Tabriz,333333.0,18
fail,2025-09-07 17:07:00,Visa,Tabriz,452545.0,41
failed,2025-09-25 06:30:00,Discover,Ahvaz,0.0,19
fail,2025-09-13 16:40:00,MastCard,Tabriz,1578078.0,4
success,2025-09-04 02:24:00,Visa,Qom,1782689.0,65
fail,2025-09-04 11:11:00,Discover,Tehran,1.0,41
fail,2025-09-06 14:02:00,Visa,Tabriz,452545.0,15
succeed,2025-09-28 13:13:00,MasterCard,Tabriz,412308.0,54
success,2025-09-19 03:27:00,Visa,Shiraz,0.0,64
FAIL,2025-09-29 12:34:00,Visa,Mashhad,443463.0,72
fail,2025-09-12 19:29:00,MasterCard,Karaj,100.5,15
fail,2025-09-22 23:59:00,Discover,Tabriz,177050.0,79
success,2025-09-07 03:27:00,MasterCard,Tehran,545116.0,50
success,2025-09-27 19:19:00,MastCard,Karaj,1427657.0,22
fail,2025-09-10 09:45:00,Visa,Tehran,205000.0,18
success,2025-09-26 07:08:00,Vsa,Tabriz,1.0,80
fail,2025-09-19 13:10:00,Visa,Tabriz,-5000.0,2
fail,2025-09-07 14:55:00,MasterCard,Karaj,177050.0,36
fail,2025-09-30 05:56:00,Amex,Shiraz,343679.0,20
